Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1702735958,2023-12-16T14:12:38Z,ASL651,"44.884735,20.623146",3325,264,201
1702735961,2023-12-16T14:12:41Z,ASL651,"44.881348,20.621273",3300,260,201
1702735962,2023-12-16T14:12:42Z,ASL651,"44.880341,20.620684",3300,259,201
1702735966,2023-12-16T14:12:46Z,ASL651,"44.876724,20.618656",3250,257,201
1702735970,2023-12-16T14:12:50Z,ASL651,"44.872166,20.61618",3200,257,201
1702735973,2023-12-16T14:12:53Z,ASL651,"44.868713,20.614275",3175,254,201
1702735982,2023-12-16T14:13:02Z,ASL651,"44.859146,20.60911",3075,251,201
1702735990,2023-12-16T14:13:10Z,ASL651,"44.850895,20.604591",3000,243,200
1702735999,2023-12-16T14:13:19Z,ASL651,"44.841614,20.599627",2900,238,201
1702736008,2023-12-16T14:13:28Z,ASL651,"44.832642,20.594723",2825,233,201
1702736017,2023-12-16T14:13:37Z,ASL651,"44.823257,20.589556",2700,229,201
1702736026,2023-12-16T14:13:46Z,ASL651,"44.814651,20.584848",2575,227,201
1702736035,2023-12-16T14:13:55Z,ASL651,"44.805496,20.579813",2525,220,201
1702736044,2023-12-16T14:14:04Z,ASL651,"44.797119,20.575235",2525,213,201
1702736053,2023-12-16T14:14:13Z,ASL651,"44.788933,20.570694",2525,202,201
1702736062,2023-12-16T14:14:22Z,ASL651,"44.781097,20.566406",2550,201,201
1702736071,2023-12-16T14:14:31Z,ASL651,"44.773384,20.562119",2525,200,201
1702736080,2023-12-16T14:14:40Z,ASL651,"44.765762,20.557905",2525,197,201
1702736089,2023-12-16T14:14:49Z,ASL651,"44.758118,20.553654",2525,197,201
1702736098,2023-12-16T14:14:58Z,ASL651,"44.750519,20.549469",2525,197,201
1702736108,2023-12-16T14:15:08Z,ASL651,"44.742474,20.54497",2525,197,202
1702736111,2023-12-16T14:15:11Z,ASL651,"44.73999,20.543322",2525,198,206
1702736113,2023-12-16T14:15:13Z,ASL651,"44.73793,20.541687",2525,196,210
1702736117,2023-12-16T14:15:17Z,ASL651,"44.735443,20.539141",2525,196,215
1702736120,2023-12-16T14:15:20Z,ASL651,"44.73349,20.536716",2525,196,222
1702736122,2023-12-16T14:15:22Z,ASL651,"44.731674,20.533983",2525,196,227
1702736126,2023-12-16T14:15:26Z,ASL651,"44.729996,20.530634",2525,195,238
1702736129,2023-12-16T14:15:29Z,ASL651,"44.728832,20.527351",2525,194,243
1702736132,2023-12-16T14:15:32Z,ASL651,"44.727901,20.523466",2525,193,255
1702736135,2023-12-16T14:15:35Z,ASL651,"44.727493,20.519846",2525,191,263
1702736138,2023-12-16T14:15:38Z,ASL651,"44.727436,20.516432",2525,190,269
1702736141,2023-12-16T14:15:41Z,ASL651,"44.727715,20.512882",2525,188,277
1702736144,2023-12-16T14:15:44Z,ASL651,"44.728455,20.508924",2525,188,285
1702736147,2023-12-16T14:15:47Z,ASL651,"44.729462,20.505459",2500,186,293
1702736150,2023-12-16T14:15:50Z,ASL651,"44.730515,20.502581",2475,185,298
1702736153,2023-12-16T14:15:53Z,ASL651,"44.731796,20.499441",2450,183,300
1702736156,2023-12-16T14:15:56Z,ASL651,"44.733124,20.4965",2450,180,302
1702736159,2023-12-16T14:15:59Z,ASL651,"44.734512,20.493387",2450,178,302
1702736162,2023-12-16T14:16:02Z,ASL651,"44.735771,20.490774",2450,175,302
1702736165,2023-12-16T14:16:05Z,ASL651,"44.737259,20.487558",2400,173,303
1702736168,2023-12-16T14:16:08Z,ASL651,"44.738609,20.484678",2350,172,303
1702736171,2023-12-16T14:16:11Z,ASL651,"44.739716,20.482309",2300,172,303
1702736174,2023-12-16T14:16:14Z,ASL651,"44.741123,20.479387",2250,171,303
1702736177,2023-12-16T14:16:17Z,ASL651,"44.742474,20.476505",2175,171,303
1702736186,2023-12-16T14:16:26Z,ASL651,"44.746243,20.468132",2050,168,302
1702736194,2023-12-16T14:16:34Z,ASL651,"44.749596,20.460428",1925,166,301
1702736204,2023-12-16T14:16:44Z,ASL651,"44.753494,20.451639",1775,164,301
1702736213,2023-12-16T14:16:53Z,ASL651,"44.757183,20.443146",1650,159,301
1702736222,2023-12-16T14:17:02Z,ASL651,"44.760441,20.435776",1525,153,301
1702736231,2023-12-16T14:17:11Z,ASL651,"44.76384,20.4279",1400,147,301
1702736237,2023-12-16T14:17:17Z,ASL651,"44.765888,20.423317",1325,143,301
1702736246,2023-12-16T14:17:26Z,ASL651,"44.768867,20.41655",1225,132,301
1702736255,2023-12-16T14:17:35Z,ASL651,"44.771851,20.409786",1100,127,301
1702736264,2023-12-16T14:17:44Z,ASL651,"44.774406,20.404022",1000,124,301
1702736273,2023-12-16T14:17:53Z,ASL651,"44.777298,20.397623",900,123,302
1702736282,2023-12-16T14:18:02Z,ASL651,"44.780136,20.391344",825,125,302
1702736291,2023-12-16T14:18:11Z,ASL651,"44.782791,20.385393",725,125,301
1702736303,2023-12-16T14:18:23Z,ASL651,"44.786465,20.377092",575,124,301
1702736314,2023-12-16T14:18:34Z,ASL651,"44.78949,20.370127",475,124,301
1702736324,2023-12-16T14:18:44Z,ASL651,"44.792633,20.362963",350,124,301
1702736332,2023-12-16T14:18:52Z,ASL651,"44.795059,20.35747",275,124,301
1702736342,2023-12-16T14:19:02Z,ASL651,"44.798126,20.350603",175,125,301
1702736352,2023-12-16T14:19:12Z,ASL651,"44.800941,20.344269",75,126,302
1702736362,2023-12-16T14:19:22Z,ASL651,"44.80434,20.336565",0,126,301
1702736373,2023-12-16T14:19:33Z,ASL651,"44.80788,20.328526",0,126,301
1702736383,2023-12-16T14:19:43Z,ASL651,"44.810944,20.321634",0,125,301
1702736394,2023-12-16T14:19:54Z,ASL651,"44.814304,20.314056",0,122,302
1702736403,2023-12-16T14:20:03Z,ASL651,"44.815933,20.310371",0,114,302
1702736412,2023-12-16T14:20:12Z,ASL651,"44.818394,20.304827",0,69,300
1702736420,2023-12-16T14:20:20Z,ASL651,"44.819595,20.302113",0,52,300
1702736428,2023-12-16T14:20:28Z,ASL651,"44.820545,20.299988",0,45,303
1702736436,2023-12-16T14:20:36Z,ASL651,"44.821335,20.298206",0,37,300
1702736445,2023-12-16T14:20:45Z,ASL651,"44.821892,20.296873",0,20,298
1702736449,2023-12-16T14:20:49Z,ASL651,"44.821987,20.296473",0,15,281
1702736453,2023-12-16T14:20:53Z,ASL651,"44.821915,20.296152",0,15,253
1702736456,2023-12-16T14:20:56Z,ASL651,"44.821774,20.295952",0,15,225
1702736459,2023-12-16T14:20:59Z,ASL651,"44.821552,20.295753",0,15,213
1702736464,2023-12-16T14:21:04Z,ASL651,"44.821278,20.295525",0,15,210
1702736467,2023-12-16T14:21:07Z,ASL651,"44.821064,20.295349",0,15,213
1702736494,2023-12-16T14:21:34Z,ASL651,"44.821449,20.293406",0,0,303
1702736497,2023-12-16T14:21:37Z,ASL651,"44.821529,20.293203",0,10,300
1702736510,2023-12-16T14:21:50Z,ASL651,"44.821804,20.292517",0,7,295
1702736518,2023-12-16T14:21:58Z,ASL651,"44.821644,20.292255",0,0,227
1702736532,2023-12-16T14:22:12Z,ASL651,"44.821392,20.292042",0,3,210
1702736547,2023-12-16T14:22:27Z,ASL651,"44.821564,20.293121",0,1,210
