Timestamp,UTC,callsign,altitude,groundspeed,Direction,anomaly,latitude,longitude,x,y,z
1702730767,2023-12-16T12:46:07Z,ASL651,30000,54,131,1.0,54.75618,31.900499,3146361.8044391563,1958475.7581319488,5210269.16192811
1702730771,2023-12-16T12:46:11Z,ASL651,30000,54,135,1.0,54.755581,31.901466,3146375.1998984464,1958557.7741277565,5210230.502432538
1702730774,2023-12-16T12:46:14Z,ASL651,30000,54,142,1.0,54.755035,31.902277,3146389.81611072,1958628.665823829,5210195.263065119
1702730777,2023-12-16T12:46:17Z,ASL651,30000,54,145,1.0,54.754395,31.903086,3146411.7880470846,1958703.9858748226,5210153.956245913
1702730780,2023-12-16T12:46:20Z,ASL651,30000,54,150,1.0,54.753754,31.903732,3146439.4081207407,1958770.4037065983,5210112.584234668
1702730783,2023-12-16T12:46:23Z,ASL651,30000,54,156,1.0,54.753021,31.904297,3146476.929651695,1958836.8150368603,5210065.273477438
1702730786,2023-12-16T12:46:26Z,ASL651,30000,54,159,1.0,54.752289,31.904781,3146517.141449943,1958898.7304185675,5210018.026415159
1702730789,2023-12-16T12:46:29Z,ASL651,30000,54,163,1.0,54.751621,31.905128,3146557.0735226916,1958950.0330853958,5209974.909503133
1702730792,2023-12-16T12:46:32Z,ASL651,30000,53,169,1.0,54.75087,31.905348,3146607.7825148534,1958998.3680321889,5209926.434406513
1702730795,2023-12-16T12:46:35Z,ASL651,30000,54,173,1.0,54.750088,31.905462,3146664.518595307,1959042.3780287085,5209875.957391396
1702730799,2023-12-16T12:46:39Z,ASL651,30000,54,181,1.0,54.749111,31.905462,3146740.271315851,1959089.5399644405,5209812.892036202
1702730802,2023-12-16T12:46:42Z,ASL651,30000,54,185,1.0,54.748352,31.905348,3146803.0185578596,1959119.917051344,5209763.897538989
1702730805,2023-12-16T12:46:45Z,ASL651,30000,54,190,1.0,54.74762,31.905128,3146867.29646473,1959143.168384826,5209716.645064955
1702730808,2023-12-16T12:46:48Z,ASL651,30000,54,194,1.0,54.746922,31.904797,3146932.733438763,1959158.6811585517,5209671.586587743
1702730811,2023-12-16T12:46:51Z,ASL651,30025,54,199,1.0,54.746201,31.904377,3147015.246830068,1959178.041049532,5209645.457647776
1702730814,2023-12-16T12:46:54Z,ASL651,30000,55,204,1.0,54.74548,31.903797,3147078.7309853868,1959173.3588234263,5209578.497720427
1702730817,2023-12-16T12:46:57Z,ASL651,30025,54,209,1.0,54.744827,31.903166,3147163.1873558736,1959177.8440951863,5209556.756706104
1702730820,2023-12-16T12:47:00Z,ASL651,30025,54,214,1.0,54.744221,31.902466,3147234.108571464,1959168.6428493245,5209517.63438017
1702730823,2023-12-16T12:47:03Z,ASL651,30025,53,220,1.0,54.743523,31.901466,3147322.420884006,1959147.4008910062,5209472.571970657
1702730826,2023-12-16T12:47:06Z,ASL651,30025,54,224,1.0,54.742996,31.900581,3147393.5424062693,1959124.22064901,5209438.548694805
1702730829,2023-12-16T12:47:09Z,ASL651,30025,54,230,1.0,54.7425,31.899553,3147467.149682043,1959091.6869328204,5209406.526386434
1702730832,2023-12-16T12:47:12Z,ASL651,30025,54,235,1.0,54.742081,31.898638,3147530.922681566,1959061.6427915816,5209379.474979687
1702730835,2023-12-16T12:47:15Z,ASL651,30025,54,237,1.0,54.741714,31.897511,3147597.9121015617,1959017.4412286163,5209355.780559736
1702730838,2023-12-16T12:47:18Z,ASL651,30025,54,244,1.0,54.741348,31.896299,3147667.7295256457,1958968.519794955,5209332.15048986
1702730841,2023-12-16T12:47:21Z,ASL651,30000,54,249,1.0,54.741055,31.894976,3147723.4281339934,1958902.3503178463,5209292.819582461
1702730844,2023-12-16T12:47:24Z,ASL651,30000,54,253,1.0,54.740845,31.893715,3147782.8229611455,1958843.2055786096,5209279.261205369
1702730848,2023-12-16T12:47:28Z,ASL651,30000,54,257,1.0,54.740685,31.892311,3147843.228508036,1958773.7902406668,5209268.930966433
1702730851,2023-12-16T12:47:31Z,ASL651,30025,54,263,1.0,54.740589,31.891064,3147905.556341401,1958717.5355548228,5209283.146472276
1702730854,2023-12-16T12:47:34Z,ASL651,30000,54,267,1.0,54.74057,31.889755,3147939.5246474138,1958638.9093027206,5209261.506082163
1702730857,2023-12-16T12:47:37Z,ASL651,30000,54,273,1.0,54.740616,31.888786,3147969.08226665,1958583.4510794936,5209264.476038384
1702730860,2023-12-16T12:47:40Z,ASL651,30000,54,278,1.0,54.740707,31.887333,3148011.6938324054,1958499.2290593178,5209270.351376691
1702730862,2023-12-16T12:47:42Z,ASL651,30025,54,281,1.0,54.740891,31.88596,3148056.6112078303,1958422.5386286983,5209302.644886289
1702730866,2023-12-16T12:47:46Z,ASL651,30025,54,288,1.0,54.741104,31.884737,3148081.8965728492,1958345.0667898485,5209316.396992115
1702730869,2023-12-16T12:47:49Z,ASL651,30025,54,292,1.0,54.741383,31.883574,3148100.0112380446,1958267.707731706,5209334.410205168
1702730872,2023-12-16T12:47:52Z,ASL651,30025,54,298,1.0,54.741802,31.882074,3148118.7847555797,1958165.0791522956,5209361.462074964
1702730875,2023-12-16T12:47:55Z,ASL651,30025,54,303,1.0,54.742264,31.880871,3148124.0703305556,1958076.6954828904,5209391.289828756
1702730878,2023-12-16T12:47:58Z,ASL651,30025,54,308,1.0,54.742733,31.879911,3148120.506365869,1958001.326361902,5209421.569172547
1702730882,2023-12-16T12:48:02Z,ASL651,30025,54,312,1.0,54.743198,31.878996,3148115.71300338,1957928.62323288,5209451.589926517
1702730885,2023-12-16T12:48:05Z,ASL651,30000,53,318,1.0,54.743755,31.87808,3148091.562838661,1957843.807228695,5209467.135353766
1702730888,2023-12-16T12:48:08Z,ASL651,30000,54,322,1.0,54.744415,31.877235,3148069.250886225,1957765.5466199808,5209509.74412008
1702730890,2023-12-16T12:48:10Z,ASL651,30000,54,327,1.0,54.745056,31.876509,3148044.3444431047,1957694.7415138774,5209551.125610193
1702730894,2023-12-16T12:48:14Z,ASL651,30000,54,332,1.0,54.745697,31.875942,3148014.003750224,1957632.6730833554,5209592.506449742
1702730897,2023-12-16T12:48:17Z,ASL651,30000,54,337,1.0,54.746456,31.875416,3147973.1090565617,1957567.1667540343,5209641.50413771
1702730900,2023-12-16T12:48:20Z,ASL651,30000,54,341,1.0,54.747108,31.875,3147936.7535770144,1957512.865141742,5209683.593649902
1702730903,2023-12-16T12:48:23Z,ASL651,30000,53,344,1.0,54.740982,31.894522,3147744.610172549,1958880.9307534215,5209288.106440247
1702732925,2023-12-16T13:22:05Z,ASL651,31000,528,196,0.0,51.858273,22.448492,3665950.46539429,1514626.7654444617,5017460.424717324
1702733044,2023-12-16T13:24:04Z,ASL651,31000,526,195,0.0,51.578796,22.318323,3692072.3011280135,1515608.7017211118,4998102.525897084
1702733165,2023-12-16T13:26:05Z,ASL651,31000,528,197,0.0,51.293945,22.186668,3718602.087385881,1516524.1247302208,4978250.480413182
1702733285,2023-12-16T13:28:05Z,ASL651,31000,532,195,0.0,51.020824,22.063236,3743900.1387974275,1517442.5483827644,4959100.814409927
1702733404,2023-12-16T13:30:04Z,ASL651,31025,532,195,0.0,50.732391,21.934498,3770517.9712532875,1518376.2631056432,4938775.065797624
1702733525,2023-12-16T13:32:05Z,ASL651,31000,529,195,0.0,50.453037,21.811384,3796157.260229567,1519229.5618390394,4918932.177698541
1702733619,2023-12-16T13:33:39Z,ASL651,30975,530,195,0.0,50.163548,21.685724,3822602.0937301633,1520094.95259825,4898247.397650034
1702733765,2023-12-16T13:36:05Z,ASL651,31025,532,194,0.0,49.880306,21.563519,3848426.843252867,1520866.23177108,4877945.574391628
1702733885,2023-12-16T13:38:05Z,ASL651,30975,532,195,0.0,49.59919,21.44495,3873852.248902054,1521653.067678319,4857602.607710259
1702734005,2023-12-16T13:40:05Z,ASL651,31025,536,194,0.0,49.31287,21.325453,3899699.0016611135,1522425.1900099874,4836840.2615381
1702734379,2023-12-16T13:46:19Z,ASL651,31025,532,194,0.0,48.172718,20.861408,4001400.5432254737,1524898.8974161737,4752823.902543479
1702734436,2023-12-16T13:47:16Z,ASL651,31000,532,194,0.0,47.990891,20.789566,4017426.7456727955,1525240.1471483673,4739232.745029091
1702734469,2023-12-16T13:47:49Z,ASL651,31000,532,194,0.0,47.90712,20.756538,4024804.286108205,1525387.1530036111,4732963.651570383
1702734502,2023-12-16T13:48:22Z,ASL651,31000,533,194,0.0,47.82814,20.725567,4031748.8496987345,1525527.2461268147,4727043.881121278
1702734534,2023-12-16T13:48:54Z,ASL651,31000,534,194,0.0,47.750244,20.695084,4038590.156986078,1525660.0758689924,4721196.608916557
1702734567,2023-12-16T13:49:27Z,ASL651,31000,533,194,0.0,47.671097,20.664185,4045532.980087931,1525790.3109962386,4715246.541133602
1702734600,2023-12-16T13:50:00Z,ASL651,31000,532,194,0.0,47.592819,20.633732,4052390.3684363244,1525916.8538378514,4709353.000958855
1702734634,2023-12-16T13:50:34Z,ASL651,31000,533,194,0.0,47.51239,20.602592,4059425.5870243977,1526047.3585072213,4703288.407080529
1702734667,2023-12-16T13:51:07Z,ASL651,31000,532,194,0.0,47.433659,20.572182,4066303.831624976,1526170.3569504481,4697342.9208659185
1702734700,2023-12-16T13:51:40Z,ASL651,31000,533,194,0.0,47.354332,20.541616,4073225.6277610804,1526289.6785702636,4691343.506516952
1702734731,2023-12-16T13:52:11Z,ASL651,31000,532,194,0.0,47.282227,20.513947,4079508.499591099,1526397.685778839,4685882.525707418
1702734764,2023-12-16T13:52:44Z,ASL651,31000,533,194,0.0,47.203411,20.483656,4086371.13547986,1526503.0915672376,4679904.836065467
1702734797,2023-12-16T13:53:17Z,ASL651,31025,532,194,0.0,47.124645,20.453514,4093235.360316359,1526613.9187998571,4673940.462624842
1702734829,2023-12-16T13:53:49Z,ASL651,31000,532,194,0.0,47.04863,20.424751,4099813.6143816737,1526723.3545701972,4668140.072518996
1702734862,2023-12-16T13:54:22Z,ASL651,31000,532,194,0.0,46.969719,20.39485,4106653.672941156,1526830.6480035987,4662129.077539306
1702734895,2023-12-16T13:54:55Z,ASL651,31000,532,194,0.0,46.89072,20.36492,4113494.6092900443,1526928.7188659024,4656102.572510614
1702734925,2023-12-16T13:55:25Z,ASL651,31000,531,194,0.0,46.819244,20.337971,4119674.8664162136,1527018.5380021823,4650642.382737563
1702734958,2023-12-16T13:55:58Z,ASL651,30600,528,194,0.0,46.741013,20.308428,4126177.112462448,1527009.2945334802,4644366.6132737575
1702734991,2023-12-16T13:56:31Z,ASL651,30075,528,194,0.0,46.662643,20.278887,4132602.0146370977,1526964.936441786,4637981.414661897
